date,code,ipodate,code_nam,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2015-04-30,sh.600000,1999-11-10,浦发银行,10.6637659600,10.7687702200,10.5295938500,10.5412609900,10.8096052100,412760528,7523663360.0000,2,2.765977,1,-2.482500,0
2015-05-04,sh.600000,1999-11-10,浦发银行,10.5004260000,10.5004260000,10.2670832000,10.3895881700,10.5412609900,258064565,4597698816.0000,2,1.729333,1,-1.438900,0
2015-05-05,sh.600000,1999-11-10,浦发银行,10.3429196100,10.3545867500,9.8295654500,9.9637375600,10.3895881700,375386432,6483576064.0000,2,2.515527,1,-4.098800,0
2015-05-06,sh.600000,1999-11-10,浦发银行,9.9637375600,10.2145810700,9.8995682900,9.9520704200,9.9637375600,303607872,5225100288.0000,2,2.034527,1,-0.117100,0
2015-05-07,sh.600000,1999-11-10,浦发银行,9.9345697100,10.0804089600,9.9054018600,9.9579039900,9.9520704200,214390703,3674226160.0000,2,1.436668,1,0.058600,0
2015-05-08,sh.600000,1999-11-10,浦发银行,10.0279068300,10.0920761000,9.8120647400,9.9812382700,9.9579039900,184560000,3151167760.0000,2,1.236767,1,0.234300,0
2015-05-11,sh.600000,1999-11-10,浦发银行,9.9054018600,10.0979096700,9.7945640300,10.0745753900,9.9812382700,277153424,4711900672.0000,2,1.857251,1,0.935100,0
2015-05-12,sh.600000,1999-11-10,浦发银行,10.0629082500,10.1504118000,9.9404032800,10.0570746800,10.0745753900,219176341,3768388800.0000,2,1.468737,1,-0.173700,0
2015-05-13,sh.600000,1999-11-10,浦发银行,10.1095768100,10.1445782300,9.8587333000,9.9579039900,10.0570746800,245244498,4198950112.0000,2,1.643424,1,-0.986100,0
2015-05-14,sh.600000,1999-11-10,浦发银行,9.9754047000,10.0629082500,9.8820675800,9.9112354300,9.9579039900,192361949,3283133216.0000,2,1.289049,1,-0.468700,0
2015-05-15,sh.600000,1999-11-10,浦发银行,9.8645668700,9.9579039900,9.6778926300,9.7887304600,9.9112354300,209597267,3526291456.0000,2,1.404546,1,-1.236000,0
2015-05-18,sh.600000,1999-11-10,浦发银行,9.6953933400,9.7770633200,9.5320533800,9.5553876600,9.7887304600,187555204,3106379584.0000,2,1.256838,1,-2.383800,0
2015-05-19,sh.600000,1999-11-10,浦发银行,9.5495540900,9.9695711300,9.5378869500,9.9404032800,9.5553876600,242251271,4080429264.0000,2,1.623366,1,4.029300,0
2015-05-20,sh.600000,1999-11-10,浦发银行,9.9404032800,10.2029139300,9.8995682900,10.0045725500,9.9404032800,265675717,4567803904.0000,2,1.780337,1,0.645500,0
2015-05-21,sh.600000,1999-11-10,浦发银行,10.0629082500,10.1504118000,9.9754047000,10.1037432400,10.0045725500,166403483,2873100256.0000,2,1.115097,1,0.991300,0
2015-05-22,sh.600000,1999-11-10,浦发银行,10.1854132200,10.3779210300,10.1154103800,10.3604203200,10.1037432400,248087543,4379120128.0000,2,1.662476,1,2.540400,0
2015-05-25,sh.600000,1999-11-10,浦发银行,10.4129224500,10.6054302600,10.4070888800,10.5820959800,10.3604203200,273874768,4942206976.0000,2,1.835280,1,2.139600,0
2015-05-26,sh.600000,1999-11-10,浦发银行,10.6287645400,10.7629366500,10.4479238700,10.7279352300,10.5820959800,301665296,5504873472.0000,2,2.021509,1,1.378200,0
2015-05-27,sh.600000,1999-11-10,浦发银行,10.7571030800,10.8796080500,10.5295938500,10.5412609900,10.7279352300,296942304,5444651008.0000,2,1.989860,1,-1.740100,0
2015-05-28,sh.600000,1999-11-10,浦发银行,10.5587617000,10.5820959800,9.9229025700,9.9404032800,10.5412609900,334032208,5908534784.0000,2,2.238405,1,-5.700000,0
2015-05-29,sh.600000,1999-11-10,浦发银行,9.9637375600,10.1212439500,9.7478954700,9.9404032800,9.9404032800,256087315,4370819072.0000,2,1.716083,1,0.000000,0
2015-06-01,sh.600000,1999-11-10,浦发银行,9.9404032800,10.5470945600,9.8353990200,10.4595910100,9.9404032800,286379248,5015007488.0000,2,1.919075,1,5.223000,0
2015-06-02,sh.600000,1999-11-10,浦发银行,10.4595910100,10.4829252900,10.2087475000,10.4070888800,10.4595910100,224935535,4001574464.0000,2,1.507330,1,-0.502000,0
2015-06-03,sh.600000,1999-11-10,浦发银行,10.4362567300,10.5295938500,10.2320817800,10.4420903000,10.4070888800,244139688,4338757632.0000,2,1.636020,1,0.336300,0
2015-06-04,sh.600000,1999-11-10,浦发银行,10.5004260000,10.9671116000,10.2554160600,10.8679409100,10.4420903000,471864928,8635099392.0000,2,3.162045,1,4.078200,0
2015-06-05,sh.600000,1999-11-10,浦发银行,11.0837830000,11.1829536900,10.5120931400,10.7512695100,10.8679409100,362420160,6742853888.0000,2,2.428637,1,-1.073500,0
2015-06-08,sh.600000,1999-11-10,浦发银行,10.7512695100,10.7512695100,10.7512695100,10.7512695100,10.7512695100,0,0.0000,2,,0,0.000000,0
2015-06-09,sh.600000,1999-11-10,浦发银行,10.7512695100,10.7512695100,10.7512695100,10.7512695100,10.7512695100,0,0.0000,2,,0,0.000000,0
2015-06-10,sh.600000,1999-11-10,浦发银行,10.7512695100,10.7512695100,10.7512695100,10.7512695100,10.7512695100,0,0.0000,2,,0,0.000000,0
2015-06-11,sh.600000,1999-11-10,浦发银行,10.7512695100,10.7512695100,10.7512695100,10.7512695100,10.7512695100,0,0.0000,2,,0,0.000000,0
2015-06-12,sh.600000,1999-11-10,浦发银行,10.7512695100,10.7512695100,10.7512695100,10.7512695100,10.7512695100,0,0.0000,2,,0,0.000000,0
2015-06-15,sh.600000,1999-11-10,浦发银行,10.7512695100,10.7512695100,10.7512695100,10.7512695100,10.7512695100,0,0.0000,2,,0,0.000000,0
2015-06-16,sh.600000,1999-11-10,浦发银行,10.7512695100,10.7512695100,10.7512695100,10.7512695100,10.7512695100,0,0.0000,2,,0,0.000000,0
2015-06-17,sh.600000,1999-11-10,浦发银行,10.7862709300,11.0721158600,10.4712581500,10.6170974000,10.7512695100,513118656,9419105792.0000,2,3.438493,1,-1.248000,0
2015-06-18,sh.600000,1999-11-10,浦发银行,10.5529281300,10.6462652500,10.2904174800,10.3370860400,10.6170974000,278296736,4980064768.0000,2,1.864912,1,-2.637400,0
2015-06-19,sh.600000,1999-11-10,浦发银行,10.2554160600,10.4712581500,9.8237318800,9.9579039900,10.3370860400,278090224,4894778624.0000,2,1.863529,1,-3.668200,0
2015-06-23,sh.600000,1999-11-10,浦发银行,10.0433830000,10.4341286000,9.9151696000,10.3913908000,9.9579074000,297748896,4966949376.0000,2,1.995265,1,4.353200,0
2015-06-24,sh.600000,1999-11-10,浦发银行,10.3974962000,10.5623420000,10.1227532000,10.5318150000,10.3913908000,257825317,4364353280.0000,2,1.727730,1,1.351300,0
2015-06-25,sh.600000,1999-11-10,浦发银行,10.7455040000,10.8309796000,10.1654910000,10.2021234000,10.5318150000,271649040,4704733184.0000,2,1.820365,1,-3.130400,0
2015-06-26,sh.600000,1999-11-10,浦发银行,10.0311722000,10.4280232000,9.3595782000,9.6770590000,10.2021234000,361776736,5893832448.0000,2,2.424326,1,-5.146600,0
2015-06-29,sh.600000,1999-11-10,浦发银行,9.9518020000,10.0922262000,9.0420974000,9.7136914000,9.6770590000,420675696,6723070976.0000,2,2.819017,1,0.378500,0
2015-06-30,sh.600000,1999-11-10,浦发银行,9.7259022000,10.3669692000,9.7136914000,10.3547584000,9.7136914000,375411264,6204981760.0000,2,2.515693,1,6.599600,0
2015-07-01,sh.600000,1999-11-10,浦发银行,10.2631774000,10.3364422000,9.8907480000,9.9640128000,10.3547584000,250555997,4180149248.0000,2,1.679017,1,-3.773600,0
2015-07-02,sh.600000,1999-11-10,浦发银行,10.0739100000,10.2753882000,9.6526374000,9.9945398000,9.9640128000,322264864,5297602304.0000,2,2.159550,1,0.306400,0
2015-07-03,sh.600000,1999-11-10,浦发银行,10.0067506000,10.1593856000,9.2191540000,9.6892698000,9.9945398000,312701072,5041250048.0000,2,2.095462,1,-3.054400,0
2015-07-06,sh.600000,1999-11-10,浦发银行,10.6233960000,10.6600284000,10.1532802000,10.5134988000,9.6892698000,659421888,11195523072.0000,2,4.418895,1,8.506600,0
2015-07-07,sh.600000,1999-11-10,浦发银行,10.3425476000,10.8798228000,10.0494884000,10.7271878000,10.5134988000,713763504,12379048448.0000,2,4.783047,1,2.032500,0
2015-07-08,sh.600000,1999-11-10,浦发银行,9.8907480000,10.6844500000,9.6526374000,9.7381130000,10.7271878000,837950416,13833635584.0000,2,5.615244,1,-9.220300,0
2015-07-09,sh.600000,1999-11-10,浦发银行,9.7381130000,10.6233960000,9.3901052000,10.3486530000,9.7381130000,545237280,8927542016.0000,2,3.653725,1,6.269600,0
2015-07-10,sh.600000,1999-11-10,浦发银行,10.2326504000,11.0813010000,10.1654910000,10.5501312000,10.3486530000,647768576,11376342784.0000,2,4.340804,1,1.946900,0
2015-07-13,sh.600000,1999-11-10,浦发银行,10.3730746000,10.6722392000,10.2631774000,10.4036016000,10.5501312000,372594656,6364720128.0000,2,2.496818,1,-1.388900,0
2015-07-14,sh.600000,1999-11-10,浦发银行,10.2448612000,10.3669692000,9.9884344000,10.2265450000,10.4036016000,305725808,5111292928.0000,2,2.048719,1,-1.701900,0
2015-07-15,sh.600000,1999-11-10,浦发银行,10.1960180000,10.4585502000,10.0800154000,10.4219178000,10.2265450000,348253552,5845359104.0000,2,2.333705,1,1.910400,0
2015-07-16,sh.600000,1999-11-10,浦发银行,10.4219178000,10.4524448000,10.2021234000,10.3547584000,10.4219178000,181402598,3069471168.0000,2,1.215609,1,-0.644400,0
2015-07-17,sh.600000,1999-11-10,浦发银行,10.3974962000,10.4951826000,10.3059152000,10.3913908000,10.3547584000,195927578,3336786144.0000,2,1.312943,1,0.353800,0
2015-07-20,sh.600000,1999-11-10,浦发银行,10.3791800000,10.3974962000,10.1654910000,10.1838072000,10.3913908000,172918155,2908824608.0000,2,1.158753,1,-1.997700,0
2015-07-21,sh.600000,1999-11-10,浦发银行,10.1227532000,10.2082288000,9.9518020000,10.0006452000,10.1838072000,156268261,2572676432.0000,2,1.047179,1,-1.798600,0
2015-07-22,sh.600000,1999-11-10,浦发银行,9.9701182000,10.0006452000,9.8602210000,9.8663264000,10.0006452000,120352700,1956978864.0000,2,0.806503,1,-1.343100,0
2015-07-23,sh.600000,1999-11-10,浦发银行,9.9151696000,10.0800154000,9.8785372000,10.0311722000,9.8663264000,114525468,1878869152.0000,2,0.767454,1,1.670800,0
2015-07-24,sh.600000,1999-11-10,浦发银行,10.0311722000,10.0678046000,9.8480102000,9.8541156000,10.0311722000,123609179,2016987552.0000,2,0.828326,1,-1.765100,0
2015-07-27,sh.600000,1999-11-10,浦发银行,9.7686400000,9.8296940000,9.0604136000,9.1031514000,9.8541156000,225091581,3515372640.0000,2,1.508376,1,-7.620800,0
2015-07-28,sh.600000,1999-11-10,浦发银行,8.9627272000,9.4023160000,8.9260948000,9.3046296000,9.1031514000,246095094,3717225984.0000,2,1.649124,1,2.213300,0
2015-07-29,sh.600000,1999-11-10,浦发银行,9.2924188000,9.3412620000,9.2313648000,9.3351566000,9.3046296000,135858697,2063868112.0000,2,0.910412,1,0.328100,0
2015-07-30,sh.600000,1999-11-10,浦发银行,9.3351566000,9.3778944000,9.0848352000,9.0970460000,9.3351566000,118921723,1807407776.0000,2,0.796914,1,-2.550700,0
2015-07-31,sh.600000,1999-11-10,浦发银行,9.1397838000,9.2557864000,8.9444110000,9.2008378000,9.0970460000,234941266,3516273904.0000,2,1.574380,1,1.140900,0
2015-08-03,sh.600000,1999-11-10,浦发银行,9.1519946000,9.5244240000,9.0726244000,9.4938970000,9.2008378000,212367132,3246435568.0000,2,1.423107,1,3.185100,0
2015-08-04,sh.600000,1999-11-10,浦发银行,9.4511592000,9.5671618000,9.3901052000,9.5366348000,9.4938970000,85154364,1320992960.0000,2,0.570633,1,0.450200,0
2015-08-05,sh.600000,1999-11-10,浦发银行,9.5244240000,9.5488456000,9.3229458000,9.3473674000,9.5366348000,58185882,899150928.0000,2,0.389913,1,-1.984600,0
2015-08-06,sh.600000,1999-11-10,浦发银行,9.2557864000,9.5061078000,9.2435756000,9.3901052000,9.3473674000,65377995,1007550208.0000,2,0.438109,1,0.457200,0
2015-08-07,sh.600000,1999-11-10,浦发银行,9.5122132000,9.5488456000,9.3962106000,9.4450538000,9.3901052000,65302258,1014250624.0000,2,0.437601,1,0.585200,0
2015-08-10,sh.600000,1999-11-10,浦发银行,9.4328430000,9.6831644000,9.3717890000,9.6343212000,9.4450538000,116938205,1823776976.0000,2,0.783622,1,2.003900,0
2015-08-11,sh.600000,1999-11-10,浦发银行,9.5854780000,9.6160050000,9.4694754000,9.5061078000,9.6343212000,105104123,1642256848.0000,2,0.704320,1,-1.330800,0
2015-08-12,sh.600000,1999-11-10,浦发银行,9.4023160000,9.5244240000,9.3901052000,9.3962106000,9.5061078000,79184358,1225370352.0000,2,0.530627,1,-1.156100,0
2015-08-13,sh.600000,1999-11-10,浦发银行,9.4450538000,9.5000024000,9.3351566000,9.4328430000,9.3962106000,74034209,1141661424.0000,2,0.496115,1,0.389900,0
2015-08-14,sh.600000,1999-11-10,浦发银行,9.4450538000,9.4877916000,9.3839998000,9.4572646000,9.4328430000,66356010,1025758704.0000,2,0.444663,1,0.258900,0
2015-08-17,sh.600000,1999-11-10,浦发银行,9.4084214000,9.4084214000,9.2924188000,9.3534728000,9.4572646000,120892083,1851641792.0000,2,0.810118,1,-1.097500,0
2015-08-18,sh.600000,1999-11-10,浦发银行,9.3717890000,9.4755808000,9.0543082000,9.0787298000,9.3534728000,198445221,3032249664.0000,2,1.329814,1,-2.937300,0
2015-08-19,sh.600000,1999-11-10,浦发银行,9.0787298000,9.2618918000,8.8528300000,9.1581000000,9.0787298000,199062097,2952584752.0000,2,1.333948,1,0.874200,0
2015-08-20,sh.600000,1999-11-10,浦发银行,9.1214676000,9.1519946000,8.9505164000,8.9627272000,9.1581000000,88124782,1309322544.0000,2,0.590539,1,-2.133300,0
2015-08-21,sh.600000,1999-11-10,浦发银行,8.9199894000,8.9993596000,8.6696680000,8.6818788000,8.9627272000,123792817,1794884640.0000,2,0.829556,1,-3.133500,0
2015-08-24,sh.600000,1999-11-10,浦发银行,8.5048222000,8.5170330000,7.8149120000,7.8576498000,8.6818788000,334859424,4407389440.0000,2,2.243948,1,-9.493700,0
2015-08-25,sh.600000,1999-11-10,浦发银行,7.6561716000,7.9858632000,7.2715314000,7.5645906000,7.8576498000,289470688,3659079616.0000,2,1.939791,1,-3.729600,0
2015-08-26,sh.600000,1999-11-10,浦发银行,7.7233310000,8.1507090000,7.5706960000,7.9492308000,7.5645906000,235214588,3028238688.0000,2,1.576212,1,5.084700,0
2015-08-27,sh.600000,1999-11-10,浦发银行,8.0347064000,8.6025086000,7.9248092000,8.5353492000,7.9492308000,212008806,2835655232.0000,2,1.420706,1,7.373300,0
2015-08-28,sh.600000,1999-11-10,浦发银行,8.6086140000,8.7429328000,8.4559790000,8.6940896000,8.5353492000,208950955,2942159408.0000,2,1.400215,1,1.859800,0
2015-08-31,sh.600000,1999-11-10,浦发银行,8.6696680000,9.1458892000,8.5231384000,9.1336784000,8.6940896000,202628515,2902670624.0000,2,1.357847,1,5.056200,0
2015-09-01,sh.600000,1999-11-10,浦发银行,8.9505164000,9.3656836000,8.7978814000,9.3595782000,9.1336784000,304904688,4572547328.0000,2,2.043217,1,2.473300,0
2015-09-02,sh.600000,1999-11-10,浦发银行,9.0970460000,9.3839998000,8.9871488000,9.0909406000,9.3595782000,255045273,3831534736.0000,2,1.709101,1,-2.870200,0
2015-09-07,sh.600000,1999-11-10,浦发银行,8.9932542000,9.1642054000,8.6452464000,8.8528300000,9.0909406000,287948624,4206785568.0000,2,1.929591,1,-2.619200,0
2015-09-08,sh.600000,1999-11-10,浦发银行,8.8650408000,9.2557864000,8.6818788000,9.1947324000,8.8528300000,330814192,4893450752.0000,2,2.216841,1,3.862100,0
2015-09-09,sh.600000,1999-11-10,浦发银行,9.1031514000,9.3229458000,9.1031514000,9.2557864000,9.1947324000,241917533,3653652176.0000,2,1.621129,1,0.664000,0
2015-09-10,sh.600000,1999-11-10,浦发银行,9.1947324000,9.3229458000,9.1336784000,9.3107350000,9.2557864000,205749026,3113080976.0000,2,1.378758,1,0.593700,0
2015-09-11,sh.600000,1999-11-10,浦发银行,9.3717890000,9.5610564000,9.3412620000,9.5000024000,9.3107350000,288708560,4469128192.0000,2,1.934684,1,2.032800,0
2015-09-14,sh.600000,1999-11-10,浦发银行,9.4633700000,9.7381130000,9.1153622000,9.7259022000,9.5000024000,183936607,2836987904.0000,2,1.232590,1,2.377900,0
2015-09-15,sh.600000,1999-11-10,浦发银行,9.4816862000,9.4938970000,9.3046296000,9.4389484000,9.7259022000,107602458,1658227600.0000,2,0.721062,1,-2.950400,0
2015-09-16,sh.600000,1999-11-10,浦发银行,9.3473674000,9.6465320000,9.1764162000,9.4206322000,9.4389484000,74128982,1135218752.0000,2,0.496751,1,-0.194000,0
2015-09-17,sh.600000,1999-11-10,浦发银行,9.3656836000,9.4389484000,9.2191540000,9.2252594000,9.4206322000,50848655,778452704.0000,2,0.340745,1,-2.073900,0
2015-09-18,sh.600000,1999-11-10,浦发银行,9.2557864000,9.3351566000,9.1703108000,9.1764162000,9.2252594000,40899248,619915760.0000,2,0.274073,1,-0.529500,0
2015-09-21,sh.600000,1999-11-10,浦发银行,9.1336784000,9.2069432000,9.0604136000,9.1397838000,9.1764162000,40488316,604842000.0000,2,0.271319,1,-0.399200,0
2015-09-22,sh.600000,1999-11-10,浦发银行,9.1397838000,9.2985242000,9.1397838000,9.1886270000,9.1397838000,38673835,584644944.0000,2,0.259160,1,0.534400,0
2015-09-23,sh.600000,1999-11-10,浦发银行,9.1031514000,9.1581000000,8.9627272000,9.1275730000,9.1886270000,54580634,810914240.0000,2,0.365754,1,-0.664500,0
2015-09-24,sh.600000,1999-11-10,浦发银行,9.1275730000,9.3412620000,9.0787298000,9.3229458000,9.1275730000,78862572,1192962816.0000,2,0.528471,1,2.140500,0
2015-09-25,sh.600000,1999-11-10,浦发银行,9.2496810000,9.5366348000,9.2496810000,9.5183186000,9.3229458000,136070895,2096781872.0000,2,0.911834,1,2.095600,0
2015-09-28,sh.600000,1999-11-10,浦发银行,9.4938970000,9.7442184000,9.4145268000,9.7197968000,9.5183186000,91425816,1436492496.0000,2,0.612660,1,2.116700,0
2015-09-29,sh.600000,1999-11-10,浦发银行,9.6404266000,9.7625346000,9.5671618000,9.7503238000,9.7197968000,114190253,1807681568.0000,2,0.765208,1,0.314100,0
2015-09-30,sh.600000,1999-11-10,浦发银行,9.7381130000,10.1654910000,9.7075860000,10.1532802000,9.7503238000,211038123,3452096800.0000,2,1.414201,1,4.132700,0
2015-10-08,sh.600000,1999-11-10,浦发银行,10.2570720000,10.2570720000,9.6648482000,9.6892698000,10.1532802000,140057148,2277284656.0000,2,0.938546,1,-4.570100,0
2015-10-09,sh.600000,1999-11-10,浦发银行,9.7503238000,9.8602210000,9.6770590000,9.7075860000,9.6892698000,41525835,663144752.0000,2,0.278271,1,0.189000,0
2015-10-12,sh.600000,1999-11-10,浦发银行,9.7075860000,9.9212750000,9.6037942000,9.8052724000,9.7075860000,93633306,1497165792.0000,2,0.627452,1,1.006300,0
2015-10-13,sh.600000,1999-11-10,浦发银行,9.7564292000,9.8357994000,9.6770590000,9.7503238000,9.8052724000,54698799,873290848.0000,2,0.366546,1,-0.560400,0
2015-10-14,sh.600000,1999-11-10,浦发银行,9.6526374000,9.8235886000,9.6526374000,9.7075860000,9.7503238000,44297812,706211872.0000,2,0.237478,1,-0.438300,0
2015-10-15,sh.600000,1999-11-10,浦发银行,9.7075860000,9.7075860000,9.7075860000,9.7075860000,9.7075860000,0,0.0000,2,,0,0.000000,0
2015-10-16,sh.600000,1999-11-10,浦发银行,9.7075860000,9.7075860000,9.7075860000,9.7075860000,9.7075860000,0,0.0000,2,,0,0.000000,0
2015-10-19,sh.600000,1999-11-10,浦发银行,9.7075860000,9.7075860000,9.7075860000,9.7075860000,9.7075860000,0,0.0000,2,,0,0.000000,0
2015-10-20,sh.600000,1999-11-10,浦发银行,9.7075860000,9.7075860000,9.7075860000,9.7075860000,9.7075860000,0,0.0000,2,,0,0.000000,0
2015-10-21,sh.600000,1999-11-10,浦发银行,9.7075860000,9.7075860000,9.7075860000,9.7075860000,9.7075860000,0,0.0000,2,,0,0.000000,0
2015-10-22,sh.600000,1999-11-10,浦发银行,9.7075860000,9.7075860000,9.7075860000,9.7075860000,9.7075860000,0,0.0000,2,,0,0.000000,0
2015-10-23,sh.600000,1999-11-10,浦发银行,9.7075860000,9.7075860000,9.7075860000,9.7075860000,9.7075860000,0,0.0000,2,,0,0.000000,0
2015-10-26,sh.600000,1999-11-10,浦发银行,9.7869562000,10.1166478000,9.7869562000,9.9395912000,9.7075860000,101041055,1648965008.0000,2,0.541674,1,2.389900,0
2015-10-27,sh.600000,1999-11-10,浦发银行,9.9090642000,10.0433830000,9.8602210000,9.9640128000,9.9395912000,74933996,1223267248.0000,2,0.401716,1,0.245700,0
2015-10-28,sh.600000,1999-11-10,浦发银行,9.9273804000,10.0983316000,9.8235886000,9.9579074000,9.9640128000,74226285,1217460768.0000,2,0.397922,1,-0.061300,0
2015-10-29,sh.600000,1999-11-10,浦发银行,9.9518020000,10.1532802000,9.9090642000,10.1288586000,9.9579074000,75760565,1251114544.0000,2,0.406147,1,1.716700,0
2015-10-30,sh.600000,1999-11-10,浦发银行,10.0739100000,10.1838072000,10.0006452000,10.0067506000,10.1288586000,45465414,750144864.0000,2,0.243737,1,-1.205600,0
2015-11-02,sh.600000,1999-11-10,浦发银行,9.9518020000,10.0861208000,9.9029588000,10.0189614000,10.0067506000,38122791,625014480.0000,2,0.204374,1,0.122000,0
2015-11-03,sh.600000,1999-11-10,浦发银行,10.0128560000,10.2387558000,9.9945398000,10.0494884000,10.0189614000,60485065,1005503936.0000,2,0.324256,1,0.304700,0
2015-11-04,sh.600000,1999-11-10,浦发银行,10.0311722000,10.3303368000,10.0311722000,10.2814936000,10.0494884000,65053992,1086409872.0000,2,0.348750,1,2.308600,0
2015-11-05,sh.600000,1999-11-10,浦发银行,10.2875990000,11.0324578000,10.2265450000,10.8126634000,10.2814936000,231799691,4077390384.0000,2,1.242662,1,5.166300,0
2015-11-06,sh.600000,1999-11-10,浦发银行,10.6966608000,11.0996172000,10.6905554000,10.9164552000,10.8126634000,127594225,2277276144.0000,2,0.684024,1,0.959900,0
2015-11-09,sh.600000,1999-11-10,浦发银行,10.9408768000,11.7162626000,10.9164552000,11.0813010000,10.9164552000,157820058,2925510320.0000,2,0.846063,1,1.510100,0
2015-11-10,sh.600000,1999-11-10,浦发银行,10.9897200000,11.4109926000,10.8798228000,11.2156198000,11.0813010000,140427138,2575229760.0000,2,0.752820,1,1.212100,0
2015-11-11,sh.600000,1999-11-10,浦发银行,11.2400414000,11.2888846000,10.6844500000,10.8248742000,11.2156198000,92130221,1643831040.0000,2,0.493904,1,-3.483900,0
2015-11-12,sh.600000,1999-11-10,浦发银行,10.8676120000,10.8859282000,10.4707610000,10.5989744000,10.8248742000,77790159,1353612960.0000,2,0.417028,1,-2.086900,0
2015-11-13,sh.600000,1999-11-10,浦发银行,10.5012880000,10.7455040000,10.4707610000,10.7332932000,10.5989744000,73433156,1283306208.0000,2,0.393670,1,1.267300,0
2015-11-16,sh.600000,1999-11-10,浦发银行,10.5867636000,10.7332932000,10.5012880000,10.6356068000,10.7332932000,45144666,785563824.0000,2,0.242018,1,-0.910100,0
2015-11-17,sh.600000,1999-11-10,浦发银行,10.6600284000,10.8737174000,10.6356068000,10.6478176000,10.6356068000,63539278,1119712544.0000,2,0.340630,1,0.114800,0
2015-11-18,sh.600000,1999-11-10,浦发银行,10.6661338000,10.7943472000,10.5257096000,10.6172906000,10.6478176000,57584578,1003785440.0000,2,0.308707,1,-0.286700,0
2015-11-19,sh.600000,1999-11-10,浦发银行,10.5623420000,10.9836146000,10.5623420000,10.9286660000,10.6172906000,102543449,1821483168.0000,2,0.549729,1,2.932700,0
2015-11-20,sh.600000,1999-11-10,浦发银行,10.8737174000,11.3743602000,10.8554012000,11.2766738000,10.9286660000,148206210,2733449296.0000,2,0.794523,1,3.184400,0
2015-11-23,sh.600000,1999-11-10,浦发银行,11.3010954000,11.6796302000,11.2583576000,11.6368924000,11.2766738000,171203791,3235638656.0000,2,0.917812,1,3.194400,0
2015-11-24,sh.600000,1999-11-10,浦发银行,11.5392060000,11.6735248000,11.3499386000,11.6307870000,11.6368924000,129389144,2437634480.0000,2,0.693646,1,-0.052500,0
2015-11-25,sh.600000,1999-11-10,浦发银行,11.5392060000,12.0154272000,11.2583576000,12.0093218000,11.6307870000,326524784,6295983616.0000,2,1.750477,1,3.254600,0
2015-11-26,sh.600000,1999-11-10,浦发银行,11.9055300000,12.0276380000,11.7223680000,11.8261598000,12.0093218000,214944239,4187889904.0000,2,1.152302,1,-1.525200,0
2015-11-27,sh.600000,1999-11-10,浦发银行,11.6979464000,11.8566868000,11.2339360000,11.3133062000,11.8261598000,105608733,1999981232.0000,2,0.566161,1,-4.336600,0
2015-11-30,sh.600000,1999-11-10,浦发银行,11.2583576000,11.4842574000,10.7455040000,11.3865710000,11.3133062000,97633827,1779188256.0000,2,0.523408,1,0.647600,0
2015-12-01,sh.600000,1999-11-10,浦发银行,11.2034090000,11.6002600000,11.0385632000,11.3926764000,11.3865710000,63430576,1179526368.0000,2,0.340047,1,0.053600,0
2015-12-02,sh.600000,1999-11-10,浦发银行,11.3010954000,12.2108000000,11.2827792000,12.1192190000,11.3926764000,153608076,2972238976.0000,2,0.823483,1,6.377300,0
2015-12-03,sh.600000,1999-11-10,浦发银行,12.0276380000,12.0703758000,11.7345788000,11.7528950000,12.1192190000,110346329,2147606960.0000,2,0.591559,1,-3.022700,0
2015-12-04,sh.600000,1999-11-10,浦发银行,11.7651058000,11.7651058000,11.4109926000,11.4232034000,11.7528950000,70275848,1331588240.0000,2,0.376744,1,-2.805200,0
2015-12-07,sh.600000,1999-11-10,浦发银行,11.4232034000,11.9055300000,11.4232034000,11.8750030000,11.4232034000,83346816,1592198368.0000,2,0.446817,1,3.955100,0
2015-12-08,sh.600000,1999-11-10,浦发银行,11.7712112000,12.2840648000,11.4842574000,12.2718540000,11.8750030000,239884949,4764109312.0000,2,1.286007,1,3.341900,0
2015-12-09,sh.600000,1999-11-10,浦发银行,11.9543732000,11.9543732000,11.6674194000,11.7406842000,12.2718540000,92049465,1776578416.0000,2,0.493471,1,-4.328400,0
2015-12-10,sh.600000,1999-11-10,浦发银行,11.8078436000,12.1375352000,11.6674194000,11.7651058000,11.7406842000,57091310,1108934592.0000,2,0.306063,1,0.208000,0
2015-12-11,sh.600000,1999-11-10,浦发银行,11.6063654000,11.7345788000,11.2522522000,11.3560440000,11.7651058000,87066826,1630390304.0000,2,0.466759,1,-3.476900,0
2015-12-14,sh.600000,1999-11-10,浦发银行,11.1789874000,11.3743602000,11.0080362000,11.2644630000,11.3560440000,70736958,1290712912.0000,2,0.379216,1,-0.806400,0
2015-12-15,sh.600000,1999-11-10,浦发银行,11.2583576000,11.4903628000,11.0935118000,11.1789874000,11.2644630000,51685772,950672912.0000,2,0.277084,1,-0.758800,0
2015-12-16,sh.600000,1999-11-10,浦发银行,11.2095144000,11.2644630000,11.0568794000,11.0996172000,11.1789874000,38700640,705621168.0000,2,0.207472,1,-0.710000,0
2015-12-17,sh.600000,1999-11-10,浦发银行,11.1484604000,11.3621494000,11.1118280000,11.2888846000,11.0996172000,53304071,983362560.0000,2,0.285760,1,1.705200,0
